date,flight_number,airline_code,airline_name,departure_time,arrival_time,origin_code,destination_code
2026-05-21,FR 829,,Ryanair,2026-05-21T11:50:00.000,2026-05-21T15:05:00.000,BOH,PMI
2026-05-21,FR 5942,,Ryanair,2026-05-21T17:45:00.000,2026-05-21T21:00:00.000,BOH,PMI
2026-05-22,FR 829,,Ryanair,2026-05-22T12:55:00.000,2026-05-22T16:10:00.000,BOH,PMI
2026-05-23,FR 5942,,Ryanair,2026-05-23T08:05:00.000,2026-05-23T11:20:00.000,BOH,PMI
2026-05-23,FR 829,,Ryanair,2026-05-23T10:10:00.000,2026-05-23T13:25:00.000,BOH,PMI
2026-05-24,FR 829,,Ryanair,2026-05-24T13:25:00.000,2026-05-24T16:40:00.000,BOH,PMI
2026-05-24,FR 5942,,Ryanair,2026-05-24T17:55:00.000,2026-05-24T21:10:00.000,BOH,PMI
2026-05-25,FR 829,,Ryanair,2026-05-25T17:55:00.000,2026-05-25T21:10:00.000,BOH,PMI
2026-05-26,FR 5942,,Ryanair,2026-05-26T11:25:00.000,2026-05-26T14:40:00.000,BOH,PMI
2026-05-26,FR 829,,Ryanair,2026-05-26T20:40:00.000,2026-05-26T23:55:00.000,BOH,PMI
2026-05-27,FR 829,,Ryanair,2026-05-27T17:15:00.000,2026-05-27T20:30:00.000,BOH,PMI
2026-05-28,FR 829,,Ryanair,2026-05-28T11:50:00.000,2026-05-28T15:05:00.000,BOH,PMI
2026-05-28,FR 5942,,Ryanair,2026-05-28T17:45:00.000,2026-05-28T21:00:00.000,BOH,PMI
2026-05-29,FR 829,,Ryanair,2026-05-29T12:55:00.000,2026-05-29T16:10:00.000,BOH,PMI
2026-05-30,FR 5942,,Ryanair,2026-05-30T08:05:00.000,2026-05-30T11:20:00.000,BOH,PMI
2026-05-30,FR 829,,Ryanair,2026-05-30T10:10:00.000,2026-05-30T13:25:00.000,BOH,PMI
2026-05-31,FR 829,,Ryanair,2026-05-31T13:25:00.000,2026-05-31T16:40:00.000,BOH,PMI
2026-05-31,FR 5942,,Ryanair,2026-05-31T17:55:00.000,2026-05-31T21:10:00.000,BOH,PMI
