date,flight_number,airline_code,airline_name,departure_time,arrival_time,origin_code,destination_code
2026-05-01,FR 829,,Ryanair,2026-05-01T12:55:00.000,2026-05-01T16:10:00.000,BOH,PMI
2026-05-02,FR 5942,,Ryanair,2026-05-02T08:05:00.000,2026-05-02T11:20:00.000,BOH,PMI
2026-05-02,FR 829,,Ryanair,2026-05-02T10:10:00.000,2026-05-02T13:25:00.000,BOH,PMI
2026-05-03,FR 829,,Ryanair,2026-05-03T13:25:00.000,2026-05-03T16:40:00.000,BOH,PMI
2026-05-03,FR 5942,,Ryanair,2026-05-03T17:55:00.000,2026-05-03T21:10:00.000,BOH,PMI
2026-05-04,FR 829,,Ryanair,2026-05-04T17:55:00.000,2026-05-04T21:10:00.000,BOH,PMI
2026-05-05,FR 5942,,Ryanair,2026-05-05T11:25:00.000,2026-05-05T14:40:00.000,BOH,PMI
2026-05-05,FR 829,,Ryanair,2026-05-05T20:40:00.000,2026-05-05T23:55:00.000,BOH,PMI
2026-05-06,FR 829,,Ryanair,2026-05-06T17:15:00.000,2026-05-06T20:30:00.000,BOH,PMI
2026-05-07,FR 829,,Ryanair,2026-05-07T11:50:00.000,2026-05-07T15:05:00.000,BOH,PMI
2026-05-07,FR 5942,,Ryanair,2026-05-07T17:45:00.000,2026-05-07T21:00:00.000,BOH,PMI
2026-05-08,FR 829,,Ryanair,2026-05-08T12:55:00.000,2026-05-08T16:10:00.000,BOH,PMI
2026-05-09,FR 5942,,Ryanair,2026-05-09T08:05:00.000,2026-05-09T11:20:00.000,BOH,PMI
2026-05-09,FR 829,,Ryanair,2026-05-09T10:10:00.000,2026-05-09T13:25:00.000,BOH,PMI
2026-05-10,FR 829,,Ryanair,2026-05-10T13:25:00.000,2026-05-10T16:40:00.000,BOH,PMI
2026-05-10,FR 5942,,Ryanair,2026-05-10T17:55:00.000,2026-05-10T21:10:00.000,BOH,PMI
2026-05-11,FR 829,,Ryanair,2026-05-11T17:55:00.000,2026-05-11T21:10:00.000,BOH,PMI
2026-05-12,FR 5942,,Ryanair,2026-05-12T11:25:00.000,2026-05-12T14:40:00.000,BOH,PMI
2026-05-12,FR 829,,Ryanair,2026-05-12T20:40:00.000,2026-05-12T23:55:00.000,BOH,PMI
2026-05-13,FR 829,,Ryanair,2026-05-13T17:15:00.000,2026-05-13T20:30:00.000,BOH,PMI
2026-05-14,FR 829,,Ryanair,2026-05-14T11:50:00.000,2026-05-14T15:05:00.000,BOH,PMI
2026-05-14,FR 5942,,Ryanair,2026-05-14T17:45:00.000,2026-05-14T21:00:00.000,BOH,PMI
2026-05-15,FR 829,,Ryanair,2026-05-15T12:55:00.000,2026-05-15T16:10:00.000,BOH,PMI
2026-05-16,FR 5942,,Ryanair,2026-05-16T08:05:00.000,2026-05-16T11:20:00.000,BOH,PMI
2026-05-16,FR 829,,Ryanair,2026-05-16T10:10:00.000,2026-05-16T13:25:00.000,BOH,PMI
2026-05-17,FR 829,,Ryanair,2026-05-17T13:25:00.000,2026-05-17T16:40:00.000,BOH,PMI
2026-05-17,FR 5942,,Ryanair,2026-05-17T17:55:00.000,2026-05-17T21:10:00.000,BOH,PMI
2026-05-18,FR 829,,Ryanair,2026-05-18T17:55:00.000,2026-05-18T21:10:00.000,BOH,PMI
2026-05-19,FR 5942,,Ryanair,2026-05-19T11:25:00.000,2026-05-19T14:40:00.000,BOH,PMI
2026-05-19,FR 829,,Ryanair,2026-05-19T20:40:00.000,2026-05-19T23:55:00.000,BOH,PMI
2026-05-20,FR 829,,Ryanair,2026-05-20T17:15:00.000,2026-05-20T20:30:00.000,BOH,PMI
