date,flight_number,airline_code,airline_name,departure_time,arrival_time,origin_code,destination_code
2026-07-01,FR 829,,Ryanair,2026-07-01T17:15:00.000,2026-07-01T20:30:00.000,BOH,PMI
2026-07-02,FR 829,,Ryanair,2026-07-02T11:50:00.000,2026-07-02T15:05:00.000,BOH,PMI
2026-07-02,FR 5942,,Ryanair,2026-07-02T17:45:00.000,2026-07-02T21:00:00.000,BOH,PMI
2026-07-03,FR 829,,Ryanair,2026-07-03T12:55:00.000,2026-07-03T16:10:00.000,BOH,PMI
2026-07-04,FR 829,,Ryanair,2026-07-04T10:10:00.000,2026-07-04T13:25:00.000,BOH,PMI
2026-07-05,FR 829,,Ryanair,2026-07-05T13:25:00.000,2026-07-05T16:40:00.000,BOH,PMI
2026-07-05,FR 5942,,Ryanair,2026-07-05T17:55:00.000,2026-07-05T21:10:00.000,BOH,PMI
2026-07-06,FR 829,,Ryanair,2026-07-06T17:55:00.000,2026-07-06T21:10:00.000,BOH,PMI
2026-07-07,FR 5942,,Ryanair,2026-07-07T11:25:00.000,2026-07-07T14:40:00.000,BOH,PMI
2026-07-07,FR 829,,Ryanair,2026-07-07T20:40:00.000,2026-07-07T23:55:00.000,BOH,PMI
2026-07-08,FR 829,,Ryanair,2026-07-08T17:15:00.000,2026-07-08T20:30:00.000,BOH,PMI
2026-07-09,FR 829,,Ryanair,2026-07-09T11:50:00.000,2026-07-09T15:05:00.000,BOH,PMI
2026-07-09,FR 5942,,Ryanair,2026-07-09T17:45:00.000,2026-07-09T21:00:00.000,BOH,PMI
2026-07-10,FR 829,,Ryanair,2026-07-10T12:55:00.000,2026-07-10T16:10:00.000,BOH,PMI
2026-07-11,FR 829,,Ryanair,2026-07-11T10:10:00.000,2026-07-11T13:25:00.000,BOH,PMI
2026-07-12,FR 829,,Ryanair,2026-07-12T13:25:00.000,2026-07-12T16:40:00.000,BOH,PMI
2026-07-12,FR 5942,,Ryanair,2026-07-12T17:55:00.000,2026-07-12T21:10:00.000,BOH,PMI
2026-07-13,FR 829,,Ryanair,2026-07-13T17:55:00.000,2026-07-13T21:10:00.000,BOH,PMI
2026-07-14,FR 5942,,Ryanair,2026-07-14T11:25:00.000,2026-07-14T14:40:00.000,BOH,PMI
2026-07-14,FR 829,,Ryanair,2026-07-14T20:40:00.000,2026-07-14T23:55:00.000,BOH,PMI
2026-07-15,FR 829,,Ryanair,2026-07-15T17:15:00.000,2026-07-15T20:30:00.000,BOH,PMI
2026-07-16,FR 829,,Ryanair,2026-07-16T11:50:00.000,2026-07-16T15:05:00.000,BOH,PMI
2026-07-16,FR 5942,,Ryanair,2026-07-16T17:45:00.000,2026-07-16T21:00:00.000,BOH,PMI
2026-07-17,FR 829,,Ryanair,2026-07-17T12:55:00.000,2026-07-17T16:10:00.000,BOH,PMI
2026-07-18,FR 829,,Ryanair,2026-07-18T10:10:00.000,2026-07-18T13:25:00.000,BOH,PMI
2026-07-19,FR 829,,Ryanair,2026-07-19T13:25:00.000,2026-07-19T16:40:00.000,BOH,PMI
2026-07-19,FR 5942,,Ryanair,2026-07-19T17:55:00.000,2026-07-19T21:10:00.000,BOH,PMI
2026-07-20,FR 829,,Ryanair,2026-07-20T17:55:00.000,2026-07-20T21:10:00.000,BOH,PMI
2026-07-21,FR 5942,,Ryanair,2026-07-21T11:25:00.000,2026-07-21T14:40:00.000,BOH,PMI
2026-07-21,FR 829,,Ryanair,2026-07-21T20:40:00.000,2026-07-21T23:55:00.000,BOH,PMI
2026-07-22,FR 829,,Ryanair,2026-07-22T17:15:00.000,2026-07-22T20:30:00.000,BOH,PMI
2026-07-23,FR 829,,Ryanair,2026-07-23T11:50:00.000,2026-07-23T15:05:00.000,BOH,PMI
2026-07-23,FR 5942,,Ryanair,2026-07-23T17:45:00.000,2026-07-23T21:00:00.000,BOH,PMI
2026-07-24,FR 829,,Ryanair,2026-07-24T12:55:00.000,2026-07-24T16:10:00.000,BOH,PMI
2026-07-25,FR 829,,Ryanair,2026-07-25T10:10:00.000,2026-07-25T13:25:00.000,BOH,PMI
2026-07-26,FR 829,,Ryanair,2026-07-26T13:25:00.000,2026-07-26T16:40:00.000,BOH,PMI
2026-07-26,FR 5942,,Ryanair,2026-07-26T17:55:00.000,2026-07-26T21:10:00.000,BOH,PMI
2026-07-27,FR 829,,Ryanair,2026-07-27T17:55:00.000,2026-07-27T21:10:00.000,BOH,PMI
2026-07-28,FR 5942,,Ryanair,2026-07-28T11:25:00.000,2026-07-28T14:40:00.000,BOH,PMI
2026-07-28,FR 829,,Ryanair,2026-07-28T20:40:00.000,2026-07-28T23:55:00.000,BOH,PMI
2026-07-29,FR 829,,Ryanair,2026-07-29T17:15:00.000,2026-07-29T20:30:00.000,BOH,PMI
2026-07-30,FR 829,,Ryanair,2026-07-30T11:50:00.000,2026-07-30T15:05:00.000,BOH,PMI
2026-07-30,FR 5942,,Ryanair,2026-07-30T17:45:00.000,2026-07-30T21:00:00.000,BOH,PMI
2026-07-31,FR 829,,Ryanair,2026-07-31T12:55:00.000,2026-07-31T16:10:00.000,BOH,PMI
2026-08-01,FR 829,,Ryanair,2026-08-01T10:10:00.000,2026-08-01T13:25:00.000,BOH,PMI
2026-08-02,FR 829,,Ryanair,2026-08-02T13:25:00.000,2026-08-02T16:40:00.000,BOH,PMI
2026-08-02,FR 5942,,Ryanair,2026-08-02T17:55:00.000,2026-08-02T21:10:00.000,BOH,PMI
2026-08-03,FR 829,,Ryanair,2026-08-03T17:55:00.000,2026-08-03T21:10:00.000,BOH,PMI
2026-08-04,FR 5942,,Ryanair,2026-08-04T11:25:00.000,2026-08-04T14:40:00.000,BOH,PMI
2026-08-04,FR 829,,Ryanair,2026-08-04T20:40:00.000,2026-08-04T23:55:00.000,BOH,PMI
2026-08-05,FR 829,,Ryanair,2026-08-05T17:15:00.000,2026-08-05T20:30:00.000,BOH,PMI
2026-08-06,FR 829,,Ryanair,2026-08-06T11:50:00.000,2026-08-06T15:05:00.000,BOH,PMI
2026-08-06,FR 5942,,Ryanair,2026-08-06T17:45:00.000,2026-08-06T21:00:00.000,BOH,PMI
2026-08-07,FR 829,,Ryanair,2026-08-07T12:55:00.000,2026-08-07T16:10:00.000,BOH,PMI
2026-08-08,FR 829,,Ryanair,2026-08-08T10:10:00.000,2026-08-08T13:25:00.000,BOH,PMI
2026-08-09,FR 829,,Ryanair,2026-08-09T13:25:00.000,2026-08-09T16:40:00.000,BOH,PMI
2026-08-09,FR 5942,,Ryanair,2026-08-09T17:55:00.000,2026-08-09T21:10:00.000,BOH,PMI
2026-08-10,FR 829,,Ryanair,2026-08-10T17:55:00.000,2026-08-10T21:10:00.000,BOH,PMI
2026-08-11,FR 5942,,Ryanair,2026-08-11T11:25:00.000,2026-08-11T14:40:00.000,BOH,PMI
2026-08-11,FR 829,,Ryanair,2026-08-11T20:40:00.000,2026-08-11T23:55:00.000,BOH,PMI
2026-08-12,FR 829,,Ryanair,2026-08-12T17:15:00.000,2026-08-12T20:30:00.000,BOH,PMI
2026-08-13,FR 829,,Ryanair,2026-08-13T11:50:00.000,2026-08-13T15:05:00.000,BOH,PMI
2026-08-13,FR 5942,,Ryanair,2026-08-13T17:45:00.000,2026-08-13T21:00:00.000,BOH,PMI
2026-08-14,FR 829,,Ryanair,2026-08-14T12:55:00.000,2026-08-14T16:10:00.000,BOH,PMI
2026-08-15,FR 829,,Ryanair,2026-08-15T10:10:00.000,2026-08-15T13:25:00.000,BOH,PMI
2026-08-16,FR 829,,Ryanair,2026-08-16T13:25:00.000,2026-08-16T16:40:00.000,BOH,PMI
2026-08-16,FR 5942,,Ryanair,2026-08-16T17:55:00.000,2026-08-16T21:10:00.000,BOH,PMI
2026-08-17,FR 829,,Ryanair,2026-08-17T17:55:00.000,2026-08-17T21:10:00.000,BOH,PMI
2026-08-18,FR 5942,,Ryanair,2026-08-18T11:25:00.000,2026-08-18T14:40:00.000,BOH,PMI
2026-08-18,FR 829,,Ryanair,2026-08-18T20:40:00.000,2026-08-18T23:55:00.000,BOH,PMI
2026-08-19,FR 829,,Ryanair,2026-08-19T17:15:00.000,2026-08-19T20:30:00.000,BOH,PMI
2026-08-20,FR 829,,Ryanair,2026-08-20T11:50:00.000,2026-08-20T15:05:00.000,BOH,PMI
