date,flight_number,airline_code,airline_name,departure_time,arrival_time,origin_code,destination_code
2026-05-01,FR 828,,Ryanair,2026-05-01T11:15:00.000,2026-05-01T12:30:00.000,PMI,BOH
2026-05-02,FR 5943,,Ryanair,2026-05-02T11:55:00.000,2026-05-02T13:10:00.000,PMI,BOH
2026-05-02,FR 828,,Ryanair,2026-05-02T14:00:00.000,2026-05-02T15:15:00.000,PMI,BOH
2026-05-03,FR 828,,Ryanair,2026-05-03T11:45:00.000,2026-05-03T13:00:00.000,PMI,BOH
2026-05-03,FR 5943,,Ryanair,2026-05-03T21:45:00.000,2026-05-03T23:00:00.000,PMI,BOH
2026-05-04,FR 828,,Ryanair,2026-05-04T21:45:00.000,2026-05-04T23:00:00.000,PMI,BOH
2026-05-05,FR 5943,,Ryanair,2026-05-05T15:15:00.000,2026-05-05T16:30:00.000,PMI,BOH
2026-05-05,FR 828,,Ryanair,2026-05-05T19:00:00.000,2026-05-05T20:15:00.000,PMI,BOH
2026-05-06,FR 828,,Ryanair,2026-05-06T21:20:00.000,2026-05-06T22:35:00.000,PMI,BOH
2026-05-07,FR 828,,Ryanair,2026-05-07T15:40:00.000,2026-05-07T16:55:00.000,PMI,BOH
2026-05-07,FR 5943,,Ryanair,2026-05-07T21:35:00.000,2026-05-07T22:50:00.000,PMI,BOH
2026-05-08,FR 828,,Ryanair,2026-05-08T11:15:00.000,2026-05-08T12:30:00.000,PMI,BOH
2026-05-09,FR 5943,,Ryanair,2026-05-09T11:55:00.000,2026-05-09T13:10:00.000,PMI,BOH
2026-05-09,FR 828,,Ryanair,2026-05-09T14:00:00.000,2026-05-09T15:15:00.000,PMI,BOH
